Voltage,Current,a_K⁺,c_K⁺,γ_K⁺,a_H⁺,c_H⁺,γ_H⁺,a_HCO₃⁻,c_HCO₃⁻,γ_HCO₃⁻,a_CO₃²⁻,c_CO₃²⁻,γ_CO₃²⁻,a_CO₂,c_CO₂,γ_CO₂,a_OH⁻,c_OH⁻,γ_OH⁻,a_CO,c_CO,γ_CO
-1.21286296948195,-104.41440010693765,531.241140824226,2.99469380696584,177.39414279634425,9.129785750883588e-8,5.146610596588274e-10,177.39414279634425,7.239554821902427e-6,4.081056289560661e-8,177.39414279634425,3.6953016853520537e-9,2.083102422155173e-11,177.39414279634425,0.00011885639110939136,6.700130524931895e-7,177.39414279634425,1.6149817276131357e-6,9.103917988246101e-9,177.39414279634423,0.02016632013973532,0.00011368086804809041,177.39414279634425
-1.2096396621218377,-104.35520138561779,518.9582806580744,2.9942943019196977,173.31572261462762,8.941638349744618e-8,5.159161681843834e-10,173.31572261462765,7.4228176656584024e-6,4.282829943918732e-8,173.31572261462765,3.868567623506409e-9,2.232092717928585e-11,173.31572261462765,0.00012968440121396307,7.482552607319993e-7,173.31572261462762,1.5859667194116572e-6,9.150737714304768e-9,173.31572261462767,0.020154729235652605,0.00011628909905921928,173.31572261462765
-1.2069535726550775,-104.30183446057441,508.9555697619745,2.9939547977424015,169.99440677786907,8.789601632260636e-8,5.170524018326067e-10,169.99440677786907,7.579646692340146e-6,4.458762400485587e-8,169.99440677786902,4.018632005743929e-9,2.3639789578459826e-11,169.99440677786907,0.00013944956005332453,8.203185192765939e-7,169.99440677786907,1.5623078239065914e-6,9.190348397450818e-9,169.99440677786905,0.020144286876692775,0.00011849970395211427,169.9944067778691
-1.2047151647661107,-104.25436050775605,500.77819500195835,2.993667231844465,167.2791784187108,8.666176360489693e-8,5.180666501599907e-10,167.27917841871084,7.713307457089216e-6,4.611038582328696e-8,167.27917841871087,4.1477408219355885e-9,2.4795320380839745e-11,167.2791784187108,0.00014814040393078135,8.855878258797764e-7,167.27917841871084,1.5429430304572753e-6,9.223760213570555e-9,167.27917841871084,0.020135002132550994,0.00012036765318246455,167.27917841871084
-1.2028498248586383,-104.21259189274376,494.07155518172857,2.9934243240065417,165.0522951989779,8.565579265570128e-8,5.189615361145958e-10,165.05229519897784,7.826824966437764e-6,4.742027341699296e-8,165.05229519897784,4.258213448200115e-9,2.5799177424746805e-11,165.05229519897784,0.00015579041858430095,9.438851995150306e-7,165.05229519897787,1.5270434174020086e-6,9.251876295092352e-9,165.05229519897787,0.020126836292055587,0.00012194217758554519,165.05229519897787
-1.2012953749357447,-104.17617757262589,488.55642075592533,2.993219604893991,163.22104130185537,8.483308068866542e-8,5.197435331378511e-10,163.22104130185534,7.9229477730446e-6,4.854121570265057e-8,163.22104130185537,4.352313461411457e-9,2.666514946049412e-11,163.22104130185534,0.00016246283534346372,9.953547290695846e-7,163.22104130185534,1.5139553371841605e-6,9.27549123022873e-9,163.22104130185534,0.020119719326340803,0.00012326670119161957,163.22104130185537
-1.2,-104.14467133277162,484.01101909797757,2.9930473964403417,161.71177899608816,8.415827710005843e-8,5.204214412983129e-10,161.71177899608816,8.00413516242576e-6,4.949630269431011e-8,161.71177899608816,4.4321685020888126e-9,2.7407827244272837e-11,161.71177899608813,0.0001682383706435825,1.0403594078799432e-6,161.71177899608816,1.503158803325971e-6,9.295295696192499e-9,161.71177899608816,0.02011356305349662,0.0001243790846799303,161.71177899608816
-1.1987046250642552,-104.11207250517475,479.51104624299296,2.9928737131593044,160.21760094140984,8.349325171129187e-8,5.211240913651217e-10,160.21760094140984,8.086330596583502e-6,5.0470925473042134e-8,160.21760094140984,4.513348729900099e-9,2.8170118035599542e-11,160.21760094140984,0.00017421671666805795,1.0873756419044588e-6,160.21760094140984,1.4924608315789284e-6,9.31521145498058e-9,160.21760094140984,0.020107194583343917,0.00012549928637801126,160.2176009414098
-1.1974092501285103,-104.07834514547646,475.05602035421003,2.992698543795057,158.73834714798537,8.283797806472808e-8,5.21852340994212e-10,158.7383471479854,8.169555039204928e-6,5.1465541792423855e-8,158.73834714798537,4.59587058029649e-9,2.8952491082775002e-11,158.73834714798542,0.00018040484360223652,1.1364918864504261e-6,158.73834714798537,1.4818598994781743e-6,9.335235789602217e-9,158.7383471479854,0.02010060692577347,0.00012662729130620518,158.73834714798537
-1.1948185002570209,-104.00735561199285,466.2789087628551,2.992343701426186,155.8239812293692,8.155659102618186e-8,5.233892137958695e-10,155.8239812293692,8.339178182447845e-6,5.351665460384288e-8,155.82398122936917,4.765004551796234e-9,3.057940449347306e-11,155.8239812293692,0.0001934394774118437,1.2413973503032594e-6,155.82398122936917,1.4609430413403842e-6,9.375598221880309e-9,155.82398122936917,0.020086745031177546,0.0001289066347342925,155.8239812293692
