Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.15525461333333335,1.0971358561651716,1.942514765465265e-6,0.008749944823033193,2.260387574787315e-7,0.0355492668508757,5.969633779723356e-9,1.5359379055476757e-20
-0.13746773333333334,0.9804362601559572,1.73589432999424e-6,0.009791438791835166,2.83051350861944e-7,0.035549273193900874,6.680191126459196e-9,5.2594559825238615e-21
-0.12264533333333334,0.8910328903478347,1.577602752010851e-6,0.010773883100892319,3.4270202059105735e-7,0.035549277950609214,7.3504619513224795e-9,2.15684938681314e-21
-0.11029333333333334,0.8216457272628414,1.4547505199294596e-6,0.011683729161267841,4.03027856914652e-7,0.03554928155037631,7.971202754404111e-9,1.0274264638456143e-21
-0.1,0.7671955729263479,1.3583447483141396e-6,0.012512960147682009,4.622662557154595e-7,0.03554928430113373,8.536944071384558e-9,5.542925520590924e-22
-0.08970666666666667,0.7156754173811134,1.2671266349845002e-6,0.013413747017258532,5.312173623627513e-7,0.03554928682982006,9.151504258187167e-9,2.9928119341448643e-22
-0.07941333333333334,0.66696407611025,1.1808816188066198e-6,0.014393414259639007,6.116453247269824e-7,0.035549289141533755,9.819880434412981e-9,1.6172539108097118e-22
-0.06912,0.6209458040244265,1.099404769330263e-6,0.01546011152042912,7.056628092560304e-7,0.03554929124231306,1.0547632680802887e-8,8.746634687920376e-23
-0.053680000000000005,0.5567269052365356,9.857031175098443e-7,0.0172434505763822,8.778499807063522e-7,0.035549294013389965,1.1764312475296548e-8,3.4843975427600855e-23
-0.0364,0.49130954807956095,8.698795561149527e-7,0.01953940099817805,1.127182949478589e-6,0.03554929660402146,1.3330720432343244e-8,1.2467442921149459e-23
-0.022,0.44167790173253546,7.82005109826734e-7,0.021735058956446788,1.3947409191557171e-6,0.035549298381054306,1.4828704040411298e-8,5.304290404927702e-24
-0.01,0.4035102282086215,7.144280007868162e-7,0.023790960503656974,1.671074585405726e-6,0.03554929961828811,1.6231339093801392e-8,2.605518848351586e-24
