BoundaryLayerThickness,Voltage,Value
5.0e8,-0.6830067946209311,1.7083935117434013e-5
5.0e8,-0.6630067946209308,2.1642815114271267e-5
5.0e8,-0.6430067946209305,2.674438156036299e-5
5.0e8,-0.6230067946209309,3.2808931072086666e-5
5.0e8,-0.6030067946209313,4.0126233435327954e-5
5.0e8,-0.5830067946209311,4.8963583316986516e-5
5.0e8,-0.5630067946209307,5.959885522663418e-5
5.0e8,-0.5430067946209312,7.232566015002481e-5
5.0e8,-0.5230067946209316,8.744405842129822e-5
5.0e8,-0.5030067946209313,0.00010523851568984945
5.0e8,-0.4830067946209311,0.0001259398986224301
5.0e8,-0.4630067946209315,0.00014966560251038024
5.0e8,-0.44300679462093195,0.00017632999226455744
5.0e8,-0.4230067946209316,0.00020551676213151536
