BoundaryLayerThickness,Voltage,Value
99.99999999999999,-0.6220164713206615,-2.056008897050621e-5
99.99999999999999,-0.6340164713206613,-4.232705337025051e-5
99.99999999999999,-0.6460164713206609,-8.622795118630607e-5
99.99999999999999,-0.6580164713206613,-0.00017299066278755675
99.99999999999999,-0.6700164713206611,-0.0003396376333715315
99.99999999999999,-0.6820164713206609,-0.0006477051055307336
99.99999999999999,-0.6940164713206614,-0.0011904750415323182
99.99999999999999,-0.7060164713206611,-0.0020951164030629937
99.99999999999999,-0.7180164713206609,-0.003518378432458589
99.99999999999999,-0.7300164713206614,-0.005642293586364745
99.99999999999999,-0.742016471320661,-0.008681587584720608
99.99999999999999,-0.7540164713206607,-0.012909272261767342
99.99999999999999,-0.7660164713206612,-0.018697206227679175
99.99999999999999,-0.7780164713206617,-0.026566039316495062
99.99999999999999,-0.7900164713206614,-0.03724439615129799
99.99999999999999,-0.8020164713206612,-0.05174317473668057
99.99999999999999,-0.814016471320661,-0.07145397678567526
99.99999999999999,-0.8260164713206606,-0.09828213789884298
99.99999999999999,-0.838016471320661,-0.13482627999754343
99.99999999999999,-0.8500164713206608,-0.184618210714504
99.99999999999999,-0.8620164713206606,-0.25243873665382566
99.99999999999999,-0.8740164713206611,-0.34472507978935596
99.99999999999999,-0.8860164713206609,-0.47008144089970805
99.99999999999999,-0.8980164713206606,-0.6398912450855179
99.99999999999999,-0.9100164713206602,-0.8690002539247428
99.99999999999999,-0.92201647132066,-1.1763831288561237
99.99999999999999,-0.9340164713206605,-1.5856090721751857
99.99999999999999,-0.9460164713206602,-2.1247752735464065
99.99999999999999,-0.95801647132066,-2.8253878979221634
99.99999999999999,-0.9700164713206605,-3.719488054110441
99.99999999999999,-0.9820164713206603,-4.83425921413542
99.99999999999999,-0.9940164713206598,-6.183595489317839
99.99999999999999,-1.0060164713206596,-7.756859544566961
99.99999999999999,-1.0180164713206594,-9.506450150675747
99.99999999999999,-1.0300164713206599,-11.337830433652382
99.99999999999999,-1.0420164713206597,-13.108094010741205
99.99999999999999,-1.0540164713206595,-14.640966829050583
99.99999999999999,-1.06601647132066,-15.764391669479734
99.99999999999999,-1.0780164713206595,-16.366387803472644
99.99999999999999,-1.0900164713206593,-16.444732212120314
99.99999999999999,-1.102016471320659,-16.112945191729793
99.99999999999999,-1.1140164713206588,-15.547989671662197
99.99999999999999,-1.1260164713206593,-14.915191504335679
99.99999999999999,-1.138016471320659,-14.322420053064779
99.99999999999999,-1.1500164713206587,-13.81820160772247
99.99999999999999,-1.162016471320659,-13.412159694201785
99.99999999999999,-1.174016471320659,-13.095345489056616
99.99999999999999,-1.1860164713206587,-12.85272192579327
99.99999999999999,-1.1980164713206585,-12.669036628921091
99.99999999999999,-1.1899835286793419,-12.356584464804746
99.99999999999999,-1.1779835286793414,-12.11673048075859
99.99999999999999,-1.1659835286793416,-11.912599310693682
