Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.15525461333333335,1.0678356459646647,1.833554090857458e-6,0.008242882872726148,2.094938697374424e-7,0.03404002523949143,5.453888734343035e-9,1.500452784639603e-20
-0.13746773333333334,0.9535761978241747,1.637362027641714e-6,0.009230561938408969,2.6270560759658166e-7,0.03404002523949152,6.1073848245639074e-9,5.140405762534538e-21
-0.12264533333333334,0.8660720177894449,1.4871107713963175e-6,0.010163178091672862,3.1847264385310763e-7,0.03404002523949159,6.724448637102407e-9,2.108926645906837e-21
-0.11029333333333334,0.7981807938556552,1.370536435404169e-6,0.011027632116390313,3.7495366292036244e-7,0.03404002523949136,7.296413098997575e-9,1.0049746799441114e-21
-0.1,0.7449205248946408,1.2790845491493284e-6,0.011816084888053678,4.3048722318325597e-7,0.03404002523949138,7.818091467516479e-9,5.423567149874972e-22
-0.08970666666666667,0.6945412869568849,1.1925796097758312e-6,0.01267317627088012,4.952038500225387e-7,0.034040025239491394,8.385184450551118e-9,2.9293585131790103e-22
-0.07941333333333334,0.6469241889592319,1.1108174723548874e-6,0.013605990172000364,5.707860722312657e-7,0.03404002523949137,9.00237910260553e-9,1.583521451499186e-22
-0.06912,0.6019556427660421,1.033603097517289e-6,0.014622413233909408,6.592515621641629e-7,0.03404002523949143,9.674893606604711e-9,8.5673171588158e-23
-0.053680000000000005,0.5392322579147302,9.259023297810437e-7,0.016323289320722578,8.21539440905055e-7,0.034040025239491394,1.08002752323799e-8,3.4149058415645037e-23
-0.0364,0.4753829702457033,8.162683022541606e-7,0.01851569094378633,1.0570436161644729e-6,0.03404002523949156,1.2250873851553255e-8,1.2226959321681756e-23
-0.022,0.42697829726263703,7.331538393683084e-7,0.02061473431656505,1.3102933757719604e-6,0.03404002523949154,1.3639702151124984e-8,5.204987602994974e-24
-0.01,0.38978090555202793,6.692831210625832e-7,0.022582030139579795,1.572313078547849e-6,0.03404002523949143,1.4941359919642388e-8,2.5580062335336363e-24
