ScanRate,Voltage,Value
0.005,-0.2620164713206605,1.6805777547540705e-14
0.005,-0.27401647132066054,-1.2025747101155392e-14
0.005,-0.2860164713206603,-2.2919934822671062e-14
0.005,-0.2980164713206601,-5.817377554161035e-14
0.005,-0.31001647132066057,-1.0374882639763712e-13
0.005,-0.3220164713206606,-2.2939525529862047e-13
0.005,-0.33401647132066037,-4.0521074457680915e-13
0.005,-0.3460164713206608,-9.005952164293887e-13
0.005,-0.35801647132066017,-1.8856785326297945e-12
0.005,-0.3700164713206606,-3.948779754919975e-12
0.005,-0.38201647132066063,-8.268468359296456e-12
0.005,-0.3940164713206604,-1.7304521735498456e-11
0.005,-0.4060164713206609,-3.6172892792358356e-11
0.005,-0.4180164713206609,-7.569054938822316e-11
0.005,-0.4300164713206607,-1.5844008324906863e-10
0.005,-0.44201647132066113,-3.316733208663572e-10
0.005,-0.4540164713206605,-6.94637383658068e-10
0.005,-0.46601647132066093,-1.4553269226464239e-9
0.005,-0.4780164713206607,-3.0500192459467256e-9
0.005,-0.49001647132066073,-6.3938167009645666e-9
0.005,-0.5020164713206612,-1.3406687348595263e-8
0.005,-0.514016471320661,-2.8116797419616536e-8
0.005,-0.526016471320661,-5.89742398630496e-8
0.005,-0.5380164713206614,-1.2370004619731088e-7
0.005,-0.5500164713206606,-2.594344645615518e-7
0.005,-0.562016471320661,-5.439329639819832e-7
0.005,-0.574016471320661,-1.139688596269351e-6
0.005,-0.5860164713206608,-2.3852963353098385e-6
0.005,-0.5980164713206613,-4.983071683727123e-6
0.005,-0.6100164713206613,-1.0379328080158896e-5
0.005,-0.6220164713206611,-2.1519511241156056e-5
0.005,-0.6340164713206615,-4.4300256833027684e-5
0.005,-0.6460164713206609,-9.022392441316522e-5
0.005,-0.6580164713206613,-0.00018087860953315102
0.005,-0.6700164713206613,-0.00035458912611173975
0.005,-0.6820164713206611,-0.0006743853603625968
0.005,-0.6940164713206616,-0.0012343231913815212
0.005,-0.7060164713206614,-0.0021602904672784625
0.005,-0.7180164713206614,-0.003605393578703078
0.005,-0.7300164713206612,-0.005747639235289072
0.005,-0.7420164713206612,-0.008799815208009218
0.005,-0.7540164713206616,-0.013034158568303679
0.005,-0.7660164713206614,-0.01881676618619947
0.005,-0.7780164713206614,-0.026646460423496818
0.005,-0.7900164713206619,-0.037196593108309015
0.005,-0.8020164713206617,-0.05136028607983545
0.005,-0.8140164713206617,-0.07029839285080565
0.005,-0.8260164713206615,-0.09548617223065964
0.005,-0.8380164713206613,-0.12875064984136042
0.005,-0.8500164713206617,-0.17228688861028826
0.005,-0.8620164713206617,-0.22863767208991115
0.005,-0.8740164713206615,-0.3006139475351952
0.005,-0.886016471320662,-0.3911175026709819
0.005,-0.898016471320662,-0.5028102063411185
0.005,-0.9100164713206618,-0.6375907531494212
0.005,-0.9220164713206618,-0.7959188224825796
0.005,-0.9340164713206616,-0.9761283778541753
0.005,-0.946016471320662,-1.1739163563754766
0.005,-0.958016471320662,-1.3821502867140354
0.005,-0.9700164713206618,-1.5910498326541285
0.005,-0.9820164713206623,-1.7887293015710837
0.005,-0.9940164713206621,-1.9620813297822997
0.005,-1.006016471320662,-2.0980244215126462
0.005,-1.0180164713206619,-2.18516915949186
0.005,-1.0300164713206619,-2.215891735278059
0.005,-1.0420164713206623,-2.1885440378763357
0.005,-1.0540164713206621,-2.1090406326713387
0.005,-1.0660164713206621,-1.9905880054211438
0.005,-1.0780164713206626,-1.8506481548215825
0.005,-1.0900164713206624,-1.7060181529457226
0.005,-1.1020164713206622,-1.5687840954527292
0.005,-1.1140164713206622,-1.4452354153621019
0.005,-1.126016471320662,-1.3372135800067981
0.005,-1.1380164713206624,-1.2440783872197523
0.005,-1.1500164713206624,-1.1641636943371017
0.005,-1.1620164713206622,-1.0955664335019673
0.005,-1.1740164713206627,-1.0364925184049099
0.005,-1.1860164713206627,-0.9853759397977438
0.005,-1.1980164713206625,-0.9408975729250513
