Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.49056458210050136,2.0961003355268235,3.4463557650602064e-6,0.00041308135912289845,1.677458638628364e-9,0.010676339197078867,2.6171027606191183e-10,3.9767477603403565e-12
-0.4811291642010027,2.0645455022095436,3.394474273098373e-6,0.0004487815404406507,1.914012120854056e-9,0.011044047177920149,2.8432831772134856e-10,2.2985928263401976e-12
-0.47169374630150407,2.0324075448894052,3.3416339412607135e-6,0.0004873176549589728,2.182816573007409e-9,0.011418524902911039,3.087430925163245e-10,1.3281392122553064e-12
-0.4622583284020054,1.9997015223777246,3.2878595656385566e-6,0.0005288979797543784,2.48816793942615e-9,0.01179959426435232,3.3508655147176805e-10,7.67147905323253e-13
-0.44967777120267394,1.9552386014198666,3.214754771143582e-6,0.0005894614234011131,2.960653704816639e-9,0.012317600292666934,3.734568834553064e-10,3.688434123251151e-13
-0.4336861190718579,1.8973734209223891,3.11961429629789e-6,0.0006757396244736879,3.6889016935573777e-9,0.01299165953807447,4.2811895946706923e-10,1.4528795263908686e-13
-0.42035974229617784,1.8480675794036407,3.0385468611743743e-6,0.0007564568468693881,4.427124353492743e-9,0.013565928842672497,4.792578460657882e-10,6.679957969271108e-14
-0.4092544283164445,1.8062751004323625,2.9698327064578524e-6,0.0008304890034134006,5.1512578515663935e-9,0.014052623873404573,5.261613693128048e-10,3.4944265259522284e-14
-0.4,1.770989776269623,2.9118174528897395e-6,0.0008972904761013004,5.842462959421176e-9,0.014463489599557061,5.684838490748757e-10,2.0358918751753788e-14
-0.39074557168355556,1.735314128943748,2.8531604391989446e-6,0.0009690888589639123,6.62461673192106e-9,0.01487885061129827,6.139721518451968e-10,1.1858392130419991e-14
-0.3814911433671111,1.6992741587970321,2.793904414708053e-6,0.0010462403744603672,7.509653416616655e-9,0.01529839942799202,6.628519644862265e-10,6.905468386652742e-15
-0.37223671505066663,1.6628971400944335,2.734094223201375e-6,0.0011291270861515782,8.511105083045687e-9,0.01572181340569811,7.153653456663921e-10,4.020320855896885e-15
-0.36298228673422217,1.626211588668298,2.6737767497658672e-6,0.0012181590095041905,9.64432537477759e-9,0.016148755090008824,7.717720631658118e-10,2.34009030717598e-15
-0.3506430489789629,1.5768691161588073,2.5926490806550645e-6,0.0013471931148686174,1.1390724960416826e-8,0.01672288805339839,8.535224068351013e-10,1.1368947347659818e-15
-0.3341907319719506,1.5104360992419177,2.4834215623934924e-6,0.0015394354753095318,1.4216590844814458e-8,0.01749566502579335,9.753187256676955e-10,4.339788227306338e-16
-0.3155412418054321,1.434457442334861,2.358499339652484e-6,0.0017888152132341842,1.827295534446131e-8,0.01837913659310531,1.1333147781718583e-9,1.4556755706830099e-16
-0.3,1.3707908870765277,2.2538203689851824e-6,0.0020256643548064637,2.2525271379710277e-8,0.01911911911032554,1.2833719950096815e-9,5.854837762213606e-17
-0.2844587581945679,1.3069878700452957,2.1489170312538273e-6,0.0022924766208340117,2.7773205130405135e-8,0.01986034404901388,1.4524125319226701e-9,2.353946199133451e-17
-0.2689175163891358,1.2432257440556658,2.0440809255578637e-6,0.0025930852739442104,3.425741653011144e-8,0.0206006976564615,1.642864975804663e-9,9.460940288324865e-18
-0.2533762745837037,1.1796865229923146,1.939611314611349e-6,0.002931864965472112,4.228020108634483e-8,0.021338005486408886,1.857500913664823e-9,3.801491167744281e-18
-0.23619404610370373,1.109921204056703,1.8249049080046042e-6,0.003356899334853709,5.3403019095577234e-8,0.022146941815973556,2.126784028256594e-9,1.3869393400209934e-18
-0.2218755223703704,1.05234754013367,1.7302437181102866e-6,0.003757026727299633,6.49368531963775e-8,0.02281393863042236,2.3802871758447162e-9,5.985299777238216e-19
-0.20994341925925927,1.0048748750971037,1.6521903399923809e-6,0.004126340630575679,7.648847951592222e-8,0.023363454817842806,2.6142682496128974e-9,2.9711209844014243e-19
-0.2,0.9657308445569915,1.5878306960910158e-6,0.004461613498696469,8.77231613271694e-8,0.02381620476269632,2.826682418135401e-9,1.6574627081338334e-19
-0.19005658074074075,0.927017453187535,1.5241790984303678e-6,0.004824206981681246,1.0066983370280475e-7,0.024263612045200212,3.0564057286783585e-9,9.24636284836086e-20
-0.1801131614814815,0.8887828731904865,1.461314750549578e-6,0.005216509808062681,1.156049981631606e-7,0.024705086809087326,3.3049515747587238e-9,5.1583399276011934e-20
-0.17016974222222223,0.8510745547551342,1.3993156688726398e-6,0.005641147135375945,1.328531160678137e-7,0.02514004486244022,3.573983140928959e-9,2.8778560871501424e-20
