Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.6862272789527742,19.277161965216436,3.297896151505454e-5,0.00042999061878930077,6.141564276032516e-10,0.032027920311104734,3.142212661878749e-10,5.796966638775097e-6
-0.6793409184291613,18.56881848901931,3.190488315631071e-5,0.0004463637345890221,6.590048328194243e-10,0.032034166694661595,3.233973516506852e-10,4.056189746525111e-6
-0.6690113776437421,17.55819841867245,3.0298972552082674e-5,0.0004720257166411403,7.338304092583385e-10,0.032040483447387254,3.390871085850725e-10,2.3219846940020576e-6
-0.6586818368583227,16.606283868234286,2.872946231072026e-5,0.0004990666028419947,8.182597883017785e-10,0.03204432484572557,3.5672885902853097e-10,1.3003945724505731e-6
-0.644909115811097,15.421930920449137,2.672833803749285e-5,0.0005373837951793107,9.470590180166966e-10,0.032047210873281204,3.827918684902397e-10,5.851874807709565e-7
-0.6271428721935202,14.025321152931983,2.433137248595196e-5,0.0005908958098015478,1.143972454416427e-9,0.03204909042759803,4.201436327244823e-10,2.030125631072657e-7
-0.6123376691788728,12.963906394877444,2.2497096586586312e-5,0.0006392817336715483,1.3385778326344195e-9,0.03205000594564934,4.542909787109557e-10,8.277812203290572e-8
-0.6,12.144166536987267,2.1077144353598192e-5,0.0006824418027886782,1.5252379885448401e-9,0.03205060319627805,4.848632383613395e-10,3.895933008145872e-8
-0.5876623308211272,11.378702951302989,1.97499354270226e-5,0.0007283607948809328,1.7372848909539528e-9,0.03205114993450975,5.174388369676062e-10,1.827441675899879e-8
-0.5753246616422544,10.66355827852114,1.8509407064075588e-5,0.0007772196986538017,1.9781002842808007e-9,0.03205169055379673,5.521246190443731e-10,8.554015281997408e-9
-0.5629869924633816,9.995089732478567,1.734959612235855e-5,0.0008292136381007773,2.2515489942342792e-9,0.03205224733482027,5.890482459357372e-10,3.999027056261271e-9
-0.5506493232845088,9.369942480845207,1.6264839219360693e-5,0.0008845531625432011,2.562042432871316e-9,0.03205283203817893,6.283538134576721e-10,1.868238162261565e-9
-0.5343449211541751,8.60503824517444,1.4937507729574322e-5,0.0009632058810039621,3.0378356988349573e-9,0.032053658902547286,6.842222230214076e-10,6.830071269821846e-10
-0.520757919378897,8.016601144402069,1.3916375035999908e-5,0.0010339312295562005,3.5002484797906208e-9,0.03205440189293958,7.344613900550302e-10,2.9526095352894483e-10
-0.5094354178994986,7.557600205703517,1.311985070253105e-5,0.0010967481817550848,3.938404480621434e-9,0.03205506229387243,7.790834197070632e-10,1.4679778796186115e-10
-0.5,7.1954663650861885,1.2491422196456404e-5,0.001151966198179117,4.34488218200686e-9,0.03205564334036351,8.183077308276701e-10,8.200845166125008e-11
-0.49056458210050136,6.850796043225943,1.1893298189600202e-5,0.0012099457454186836,4.793160991661339e-9,0.032056253991643996,8.594937996549485e-10,4.581969859800237e-11
-0.4811291642010027,6.522664182118621,1.1323873853408149e-5,0.0012708391751376099,5.287649916827186e-9,0.03205689589579815,9.027498150460339e-10,2.5604163931510506e-11
-0.47169374630150407,6.210200090265417,1.0781638475947523e-5,0.001334809069101155,5.833250790923184e-9,0.03205757079126978,9.48191247586189e-10,1.4310079857222406e-11
-0.4622583284020054,5.9125840342248575,1.0265169654744906e-5,0.001402029069574597,6.435418083920806e-9,0.0320582805242495,9.959414333330258e-10,7.999329980082653e-12
-0.44967777120267394,5.537531830808095,9.614321872010929e-6,0.0014970341118202691,7.336898623399467e-9,0.03205928444786978,1.0634289292993105e-9,3.68471640403965e-12
-0.4336861190718579,5.09424393615767,8.845061297113257e-6,0.001627372073049635,8.669701923844158e-9,0.032060663040520736,1.1560154247997661e-9,1.3763107863319572e-12
-0.42035974229617784,4.751309194069883,8.249948958998404e-6,0.0017448984235522633,9.96675758692919e-9,0.03206190716892486,1.2395011069531746e-9,6.060834451512749e-13
-0.4092544283164445,4.482596421523504,7.78363796104839e-6,0.0018495616773702439,1.1197890449169113e-8,0.03206301580615697,1.3138493981853618e-9,3.0610950560139706e-13
-0.4,4.269815337529202,7.414388167257048e-6,0.0019417915363756284,1.2342142227456844e-8,0.03206399318719814,1.3793655390411007e-9,1.7329410692896436e-13
