Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.2096396621218377,2.9944958727197744,5.172033715924027e-10,4.4747621831985155e-8,2.476068351160184e-11,7.845536658647217e-7,9.333295953378421e-9,0.00012063468480191839
-1.2069535726550775,2.99416004926828,5.183662554101399e-10,4.658854300385501e-8,2.6224277967182794e-11,8.601209405035507e-7,9.37612661800035e-9,0.00012292827453038878
-1.2047151647661107,2.9938755969295965,5.194042021082515e-10,4.818210877463974e-8,2.75066284000462e-11,9.285640883131441e-7,9.412286081973804e-9,0.00012486629630445215
-1.2028498248586383,2.993635316244464,5.203199349074686e-10,4.955303599533363e-8,2.862066603158915e-11,9.896963676828416e-7,9.442736462018757e-9,0.00012649984822290405
-1.2012953749357447,2.993432809228085,5.211201057487281e-10,5.072631186859556e-8,2.9581689149781634e-11,1.0436688129478155e-6,9.468327504222487e-9,0.00012787399859028728
-1.2,2.9932624601499658,5.218137388018621e-10,5.172606118736396e-8,3.0405887593745454e-11,1.0908620370213783e-6,9.489800060992629e-9,0.00012902803933318845
-1.1987046250642552,2.9930906508574897,5.225326605817099e-10,5.274632838485176e-8,3.1251853929545976e-11,1.1401646303553e-6,9.511403207145356e-9,0.00013019017071465793
-1.1974092501285103,2.9929173701908507,5.232777476812474e-10,5.378759705541491e-8,3.212010860238249e-11,1.1916693337301104e-6,9.53313411216444e-9,0.00013136037591726565
-1.1948185002570209,2.9925663497299047,5.248500716639644e-10,5.5935146084653496e-8,3.3925612847656816e-11,1.3016760721354569e-6,9.576966674954776e-9,0.00013372492343043457
-1.189637000514042,2.991846153117731,5.283506422457211e-10,6.050521337973203e-8,3.782804913090067e-11,1.5526572985533538e-6,9.66601266007254e-9,0.00013854977031112282
-1.1792740010280842,2.990330520310209,5.37023013566258e-10,7.087931462280256e-8,4.6930198285778194e-11,2.206442835125696e-6,9.84856468315083e-9,0.00014857258032197694
-1.1689110015421262,2.988709401303636,5.484884332630607e-10,8.320279188375287e-8,5.803374050372261e-11,3.1297657508822836e-6,1.0034227357717505e-8,0.00015906229212468996
-1.1585480020561683,2.9869763061708774,5.635953868065144e-10,9.793287366644975e-8,7.149188338596879e-11,4.429924828019694e-6,1.0218108398225202e-8,0.00016995992602796017
-1.1447306694082244,2.9844794551436657,5.913291046704602e-10,1.223651819565582e-7,9.374058450086787e-11,7.011704555758136e-6,1.0448235979818328e-8,0.00018496135649561925
-1.1270350199720038,2.980945551821934,6.448551330972888e-10,1.6460278326500722e-7,1.3064405655211611e-10,1.2517703000069162e-5,1.068294830672409e-8,0.00020444050219134172
-1.11228864544182,2.9776859819407293,7.119831362188976e-10,2.1311125180905164e-7,1.6942626690890924e-10,2.0097972092192516e-5,1.078450159897559e-8,0.0002201671273044751
-1.1,2.974732153770324,7.902623276845951e-10,2.66374043295329e-7,2.0734375295934877e-10,2.9569626577799317e-5,1.0771360264200154e-8,0.00023223313560857635
-1.0877113545581802,2.971546000957409,8.963810442664658e-10,3.3501939681428525e-7,2.496810003361925e-10,4.3095803037011975e-5,1.0644251348575169e-8,0.00024264925529603486
-1.0754227091163604,2.9681110675221976,1.0401066306579483e-9,4.231964308373359e-7,2.949983683580733e-10,6.209826465045186e-5,1.0384422514443008e-8,0.0002506463160140787
