ScanRate,Voltage,Value
0.001,-0.47551672537782363,-2.2933992792025413e-9
0.001,-0.48751672537782365,-4.8071523092690826e-9
0.001,-0.49951672537782366,-1.0078681905339504e-8
0.001,-0.5115167253778237,-2.1135269801454624e-8
0.001,-0.5235167253778237,-4.432747997637852e-8
0.001,-0.5355167253778237,-9.297375654090767e-8
0.001,-0.5475167253778237,-1.949906827056605e-7
0.001,-0.5595167253778235,-4.0883697967830165e-7
0.001,-0.5715167253778235,-8.567297347588558e-7
0.001,-0.5835167253778235,-1.7935123204630632e-6
0.001,-0.5955167253778235,-3.7483629517106746e-6
0.001,-0.6075167253778235,-7.812941712031323e-6
0.001,-0.6195167253778235,-1.6216490462310592e-5
0.001,-0.6315167253778236,-3.344064193525546e-5
0.001,-0.6435167253778236,-6.828373724419233e-5
0.001,-0.6555167253778236,-0.00013741738939369793
0.001,-0.6675167253778236,-0.00027084894866057096
0.001,-0.6795167253778236,-0.0005188670923508827
0.001,-0.6915167253778236,-0.0009583043502816831
0.001,-0.7035167253778236,-0.0016946492232877402
0.001,-0.7155167253778236,-0.0028588991931190718
0.001,-0.7275167253778236,-0.004604592925745886
0.001,-0.7395167253778236,-0.007114307758871838
0.001,-0.7515167253778237,-0.01062014927285107
0.001,-0.7635167253778237,-0.015435374595181595
0.001,-0.7755167253778237,-0.02199291771359324
0.001,-0.7875167253778237,-0.03089035498862194
0.001,-0.7995167253778237,-0.04294443367730916
0.001,-0.8115167253778235,-0.059259603420899136
0.001,-0.8235167253778235,-0.08131493619714572
0.001,-0.8355167253778235,-0.11107379460602061
0.001,-0.8475167253778235,-0.15112190171971576
0.001,-0.8595167253778235,-0.20484327546158917
0.001,-0.8715167253778235,-0.27664887016299466
0.001,-0.8835167253778236,-0.37226992882918947
0.001,-0.8955167253778236,-0.4990919196252353
0.001,-0.9075167253778236,-0.666415761289869
0.001,-0.9195167253778236,-0.8854315887063051
0.001,-0.9315167253778236,-1.1686384695607137
0.001,-0.9435167253778236,-1.5283232968363683
0.001,-0.9555167253778236,-1.97405853886361
0.001,-0.9675167253778236,-2.510171065106226
0.001,-0.9795167253778236,-3.1333408148471853
0.001,-0.9915167253778236,-3.8309960143489477
0.001,-1.0035167253778237,-4.58151748366654
0.001,-1.0155167253778237,-5.356629342631581
0.001,-1.0275167253778237,-6.125460719956808
0.001,-1.0395167253778237,-6.859071391014538
0.001,-1.0515167253778237,-7.5341382667687355
0.001,-1.0635167253778235,-8.134992006466723
0.001,-1.0755167253778235,-8.653905262074982
0.001,-1.0875167253778235,-9.090070418115946
0.001,-1.0995167253778235,-9.447897013753424
0.001,-1.1115167253778235,-9.735172920462965
0.001,-1.1235167253778235,-9.961429680266702
0.001,-1.1355167253778236,-10.136662324226533
0.001,-1.1475167253778236,-10.270431377652937
0.001,-1.1595167253778236,-10.371312719786788
0.001,-1.1715167253778236,-10.446632826488097
