Pressure,Voltage,Value
0.1,-0.3580164713206606,-2.542685369928802e-14
0.1,-0.37001647132066084,-6.546482547680742e-14
0.1,-0.38201647132066086,-1.4399023680898714e-13
0.1,-0.39401647132066087,-1.2931923003943996e-13
0.1,-0.4060164713206611,-4.628868562410865e-13
0.1,-0.4180164713206609,-9.248345429292749e-13
0.1,-0.43001647132066134,-1.7668079304138121e-12
0.1,-0.44201647132066113,-3.556074513774193e-12
0.1,-0.4540164713206607,-7.44007322570483e-12
0.1,-0.46601647132066115,-1.5663515626603163e-11
0.1,-0.47801647132066094,-3.247265886525104e-11
0.1,-0.49001647132066073,-6.832124632013231e-11
0.1,-0.5020164713206612,-1.4273002829274876e-10
0.1,-0.514016471320661,-2.9996795959505907e-10
0.1,-0.5260164713206608,-6.289754453130559e-10
0.1,-0.5380164713206612,-1.3200224128479615e-9
0.1,-0.5500164713206608,-2.7708395419079396e-9
0.1,-0.5620164713206606,-5.817325190216554e-9
0.1,-0.574016471320661,-1.2214441701569588e-8
0.1,-0.5860164713206615,-2.5648501832824453e-8
0.1,-0.5980164713206613,-5.385532658337042e-8
0.1,-0.6100164713206611,-1.1306324285810495e-7
0.1,-0.6220164713206615,-2.3727950938948124e-7
0.1,-0.6340164713206613,-4.976421912726781e-7
0.1,-0.6460164713206609,-1.042558882584195e-6
0.1,-0.6580164713206613,-2.180317348600895e-6
0.1,-0.6700164713206611,-4.547113710999818e-6
0.1,-0.6820164713206609,-9.442583047717493e-6
0.1,-0.6940164713206614,-1.9481034010101446e-5
0.1,-0.7060164713206611,-3.980099434223306e-5
0.1,-0.7180164713206609,-8.016347584811478e-5
0.1,-0.7300164713206614,-0.0001582233725808187
0.1,-0.742016471320661,-0.0003038264171476
0.1,-0.7540164713206607,-0.0005631944031335984
0.1,-0.7660164713206612,-0.0010009111445699816
0.1,-0.7780164713206617,-0.0016985129927168008
0.1,-0.7900164713206614,-0.0027521996317490614
0.1,-0.8020164713206612,-0.004275453840211485
0.1,-0.814016471320661,-0.006410557154884896
0.1,-0.8260164713206606,-0.009347932459725579
0.1,-0.838016471320661,-0.013350055316381119
0.1,-0.8500164713206608,-0.01877854528024194
0.1,-0.8620164713206606,-0.02612543508806886
0.1,-0.8740164713206611,-0.03605016041077178
0.1,-0.8860164713206609,-0.04942251622237371
0.1,-0.8980164713206606,-0.0673690616919811
0.1,-0.9100164713206602,-0.09131596280930832
0.1,-0.92201647132066,-0.12301442067608188
0.1,-0.9340164713206605,-0.16452550797442736
0.1,-0.9460164713206602,-0.21813106499701493
0.1,-0.95801647132066,-0.2861312234545555
0.1,-0.9700164713206605,-0.37049580567363954
0.1,-0.9820164713206603,-0.4723655198770549
0.1,-0.9940164713206598,-0.5914509788689427
0.1,-1.0060164713206596,-0.7254378459804645
0.1,-1.0180164713206594,-0.8695457981543987
0.1,-1.0300164713206599,-1.0163870397960675
0.1,-1.0420164713206597,-1.1562405356478827
0.1,-1.0540164713206595,-1.2778435942845492
0.1,-1.06601647132066,-1.3698227653006048
0.1,-1.0780164713206595,-1.4228602930659735
0.1,-1.0900164713206593,-1.4323954074052485
0.1,-1.102016471320659,-1.400896815712418
0.1,-1.1140164713206588,-1.337972599088896
0.1,-1.1260164713206593,-1.2572540204700464
