BoundaryLayerThickness,Voltage,Value
1.0e8,0.47699320537906553,-5.709262763344265e-7
1.0e8,0.4969932053790651,-5.622264631224388e-7
1.0e8,0.5169932053790647,-5.53331635170427e-7
1.0e8,0.5369932053790649,-5.442414370160364e-7
1.0e8,0.5569932053790654,-5.349555972846484e-7
1.0e8,0.576993205379065,-5.254739265704875e-7
1.0e8,0.5969932053790645,-5.157963148090473e-7
1.0e8,0.6169932053790648,-5.059227283564005e-7
1.0e8,0.636993205379065,-4.958532069315664e-7
1.0e8,0.6569932053790646,-4.85587860532122e-7
1.0e8,0.6769932053790642,-4.7512686639812905e-7
1.0e8,0.6969932053790644,-4.6447046607295524e-7
1.0e8,0.7169932053790646,-4.5361896258983833e-7
1.0e8,0.7369932053790642,-4.425727177984906e-7
1.0e8,0.7569932053790638,-4.313321498354971e-7
1.0e8,0.7769932053790642,-4.198977307347375e-7
1.0e8,0.7969932053790645,-4.0826998416885066e-7
1.0e8,0.7830067946209361,-3.9693450120381314e-7
1.0e8,0.7630067946209359,-3.8597378069509785e-7
1.0e8,0.7430067946209356,-3.7538376470188656e-7
1.0e8,0.7230067946209353,-3.651603661243779e-7
1.0e8,0.7030067946209351,-3.5529947170619805e-7
1.0e8,0.6830067946209347,-3.4579694037268905e-7
1.0e8,0.6630067946209345,-3.366486013610446e-7
1.0e8,0.6430067946209341,-3.27850252216058e-7
1.0e8,0.6230067946209339,-3.1939765668260636e-7
1.0e8,0.6030067946209337,-3.1128654252687247e-7
1.0e8,0.5830067946209333,-3.0351259933189467e-7
1.0e8,0.5630067946209331,-2.9607147633494503e-7
1.0e8,0.5430067946209327,-2.8895878040459363e-7
1.0e8,0.5230067946209325,-2.821700742955932e-7
1.0e8,0.5030067946209322,-2.757008753719949e-7
1.0e8,0.4830067946209319,-2.6954665505550164e-7
1.0e8,0.4630067946209316,-2.6370283933912313e-7
1.0e8,0.4430067946209313,-2.5816481080696687e-7
1.0e8,0.42300679462093105,-2.529279127186875e-7
1.0e8,0.40300679462093075,-2.4798745584702095e-7
1.0e8,0.3830067946209312,-2.4333872888764373e-7
1.0e8,0.36300679462092944,-2.389770133708822e-7
1.0e8,0.3430067946209306,-2.3489760405903463e-7
1.0e8,0.3230067946209289,-2.3109583575881998e-7
1.0e8,0.30300679462093005,-2.2756711724724777e-7
1.0e8,0.28300679462092837,-2.2430697252574303e-7
