Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.7125331761529754,3.0049843533329086,5.1330282095320485e-6,1.4439880322872641e-8,2.9108391309173164e-16,7.557411972357886e-5,2.205996751735673e-13,1.2221703696442273e-9
-0.7075749965759741,3.004543272208742,5.136592884954748e-6,1.6410079323762113e-8,3.5236869946569784e-16,8.055996737703956e-5,1.8883125121150688e-13,1.091905502013916e-9
-0.7034431802618064,3.0041548813198675,5.139117499827126e-6,1.8249470500710452e-8,4.1300939347785333e-16,8.495018647136829e-5,1.6547755122446724e-13,9.873290125554941e-10
-0.7,3.0038160684793738,5.140924142054124e-6,1.9934051458593102e-8,4.712997209808332e-16,8.877996945296852e-5,1.4810967659275366e-13,9.035890832983298e-10
-0.6965568197381935,3.0034629028745297,5.142471742653017e-6,2.17693608161349e-8,5.376667359423605e-16,9.2771965493022e-5,1.325771040238188e-13,8.234105149617304e-10
-0.693113639476387,3.003094824080071,5.1437717415365035e-6,2.3768416837054702e-8,6.132058330976328e-16,9.693250765124552e-5,1.1880788418697917e-13,7.471673095911617e-10
-0.6862272789527742,3.002311587300246,5.145678808878178e-6,2.8315324875274008e-8,7.969244385028072e-16,0.00010578567053381482,9.623613096239592e-14,6.0762652206043e-10
-0.6793409184291613,3.0014614751997453,5.146750741496817e-6,3.370209320619344e-8,1.0344654564162854e-15,0.00011539464349708706,7.969526609921169e-14,4.864568923194274e-10
-0.6690113776437421,3.0000493959865464,5.147030467456313e-6,4.3689845836809335e-8,1.526419299567426e-15,0.00013135545139045276,6.457309879067071e-14,3.3936424409604565e-10
-0.6586818368583227,2.998455861773074,5.146019182499972e-6,5.652247159554774e-8,2.2459698593431535e-15,0.00014936706284332545,5.900000766118998e-14,2.3043667633157287e-10
-0.644909115811097,2.9960120937184302,5.1431333889230825e-6,7.942428276940677e-8,3.741694150167474e-15,0.00017698857625409148,6.328848734398288e-14,1.3309670950411687e-10
-0.6271428721935202,2.992235984288639,5.137419627852661e-6,1.2250299817472735e-7,7.170792254411374e-15,0.00021966905720299207,8.526192897146779e-14,6.305301036336753e-11
-0.6123376691788728,2.988460290521919,5.131202732602762e-6,1.7494492500248678e-7,1.2244773269842527e-14,0.0002623447050558663,1.1764451944746795e-13,3.309094409125633e-11
-0.6,2.984806762872131,5.125033670298865e-6,2.3464121827414567e-7,1.9031016771622413e-14,0.0003036394915986048,1.5621504161390478e-13,1.913945005911101e-11
-0.5876623308211272,2.980628901952183,5.1179123121204e-6,3.1373668507320466e-7,2.944443427415084e-14,0.00035086064204144045,2.080734504826139e-13,1.0995700875474021e-11
-0.5753246616422544,2.9758608592363225,5.109751308469306e-6,4.1818664531200127e-7,4.534776963093695e-14,0.00040475243074290643,2.7694076487108007e-13,6.284297407275511e-12
-0.5629869924633816,2.970430212397757,5.100439416693187e-6,5.556546735425341e-7,6.951902711756272e-14,0.00046613343059729543,3.6777357272890793e-13,3.5764927273697943e-12
-0.5506493232845088,2.964257612867104,5.0898469941143875e-6,7.359633476067669e-7,1.0607955010044481e-13,0.0005359004977961982,4.870123890680032e-13,2.0281172824545784e-12
-0.5343449211541751,2.954814237261131,5.073635784202023e-6,1.0617052304491645e-6,1.8409664936175438e-13,0.0006426361754155905,7.025012014096776e-13,9.53655494719591e-13
-0.520757919378897,2.945680799314801,5.057954302168116e-6,1.4346398829433027e-6,2.8961859074343205e-13,0.0007458687174685454,9.492391300593965e-13,5.065209786674252e-13
-0.5094354178994986,2.9370846914995834,5.0431946701132015e-6,1.8381091679274665e-6,4.206332497476376e-13,0.0008430279755928566,1.2161881995978443e-12,2.9817318008966275e-13
-0.5,2.9291705131285286,5.029605672637824e-6,2.2549546396344653e-6,5.723204311668353e-13,0.0009324795870968223,1.4919906134509604e-12,1.9139197931982421e-13
-0.49056458210050136,2.9205171633700453,5.014747360589555e-6,2.7609560294668384e-6,7.765406652953094e-13,0.0010302858334602972,1.8267839548675074e-12,1.2265499676913188e-13
-0.4811291642010027,2.911068773735438,4.99852384630241e-6,3.373898256007132e-6,1.0506947988348733e-12,0.0011370781796883763,2.232335147381019e-12,7.847951734523152e-14
-0.47169374630150407,2.900766938486809,4.980834867540046e-6,4.114823915284415e-6,1.4176705023360823e-12,0.0012535167685454526,2.7225667283908794e-12,5.013465109195327e-14
-0.4622583284020054,2.8895508223758113,4.961575979998501e-6,5.008568759776365e-6,1.907480592743531e-12,0.0013802892028216406,3.3139110756610063e-12,3.197641972907719e-14
-0.44967777120267394,2.873064384380657,4.933267545649053e-6,6.489206653407591e-6,2.821107025528143e-12,0.001566630522405339,4.293572248340732e-12,1.7512309226581066e-14
